date,location,population,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,reproduction_rate,icu_patients,hosp_patients,new_cases_7d_avg,new_deaths_7d_avg,row_coverage,new_cases_per_100k,new_deaths_per_100k,total_cases_per_100k,total_deaths_per_100k,new_vaccinations_per_100k,icu_patients_per_100k,hosp_patients_per_100k,total_cases_pct_population,total_deaths_pct_population,people_vaccinated_pct_population,people_fully_vaccinated_pct_population,total_boosters_pct_population,new_cases_7d_avg_per_100k,new_deaths_7d_avg_per_100k,population_for_sir,incidence_for_sir,I_estimated,cumulative_infections_estimated,R_estimated,S_estimated,gamma,dI_dt,denominator_SI_over_N,valid_beta_mask,beta_raw,beta_smoothed,beta_smoothed_nonnegative,R0_proxy_raw,R_eff_raw,R0_proxy_smoothed,R_eff_smoothed
2021-01-26,France,67813000,0.0,2798460.0,0.0,76746.0,1322118.0,7185.0,2.0,104115.0,63.89,1.06,3071.0,27005.0,18592.714285714286,487.7142857142857,1.0,0.0,0.0,4126.730862813914,113.17299042956365,153.53250851606623,4.528630203648268,39.82274785070709,4.126730862813915,0.11317299042956366,1.9496527214545885,0.010595313582941324,2.949287009865365e-06,27.41762536049767,0.7192047036914541,67813000.0,18592.714285714286,244484.7142857143,2724089.1428571437,2479604.4285714296,65088910.85714285,0.07142857142857142,1126.5714285714348,234663.61573852942,True,0.07921877981644941,0.0862764936570591,0.0862764936570591,1.1090629174302917,1.0645111905915243,1.2078709111988275,1.1593500076085173
2021-01-27,France,67813000,0.0,2798460.0,0.0,76746.0,1429384.0,13632.0,2.0,113713.0,63.89,1.05,3097.0,27131.0,18592.714285714286,487.7142857142857,1.0,0.0,0.0,4126.730862813914,113.17299042956365,167.68613687641013,4.566970934776518,40.00855293232861,4.126730862813915,0.11317299042956366,2.1078318316546976,0.02010234025924233,2.949287009865365e-06,27.41762536049767,0.7192047036914541,67813000.0,18592.714285714286,245611.28571428574,2742681.8571428577,2497070.571428572,65070318.14285714,0.07142857142857142,1126.5714285714348,235677.59133064098,True,0.07921938860824652,0.084200163909289,0.084200163909289,1.1090714405154514,1.0642152902466677,1.178802294730046,1.1311258954125927
2021-01-28,France,67813000,0.0,2798460.0,0.0,76746.0,1553768.0,30060.0,2.0,140812.0,63.89,1.05,3101.0,27128.0,18592.714285714286,487.7142857142857,1.0,0.0,0.0,4126.730862813914,113.17299042956365,207.6475012165809,4.5728695087962485,40.00412900181381,4.126730862813915,0.11317299042956366,2.2912538893722445,0.04432778375827644,2.949287009865365e-06,27.41762536049767,0.7192047036914541,67813000.0,18592.714285714286,246737.85714285716,2761274.571428572,2514536.7142857146,65051725.42857143,0.07142857142857142,1126.5714285714348,236690.94916448506,True,0.07922019894644185,0.08217151721077905,0.08217151721077905,1.1090827852501859,1.0639220919831056,1.1504012409509068,1.1035581032991644
2021-01-29,France,67813000,0.0,2798460.0,0.0,76746.0,1645979.0,48869.0,2.0,111020.0,63.89,1.04,3120.0,27270.0,18592.714285714286,487.7142857142857,1.0,0.0,0.0,4126.730862813914,113.17299042956365,163.7149219176264,4.6008877353899695,40.21352837951425,4.126730862813915,0.11317299042956366,2.4272322416055916,0.07206435344255527,2.949287009865365e-06,27.41762536049767,0.7192047036914541,67813000.0,18592.714285714286,247864.4285714286,2779867.285714286,2532002.8571428573,65033132.71428571,0.07142857142857142,1126.5714285714203,237703.68924006174,True,0.0792212082597076,0.08018876502394003,0.08018876502394003,1.1090969156359065,1.0636315589570562,1.1226427103351604,1.0766220691010853
2021-01-30,France,67813000,0.0,2798460.0,0.0,76746.0,1675107.0,53410.0,2.0,33669.0,63.89,1.04,3103.0,27242.0,18592.714285714286,487.7142857142857,1.0,0.0,0.0,4126.730862813914,113.17299042956365,49.64977216757849,4.575818795806114,40.17223836137614,4.126730862813915,0.11317299042956366,2.470185657617271,0.07876070959845458,2.949287009865365e-06,27.41762536049767,0.7192047036914541,67813000.0,18592.714285714286,248991.0,2798460.0,2549469.0,65014540.0,0.07142857142857142,1547.7142857142753,238715.811557371,True,0.08098661579289405,0.0794718205730722,0.0794718205730722,1.1338126211005168,1.0870232257390824,1.112605488023011,1.066691253967404
2021-01-31,France,67813000,132624.0,2931084.0,3159.0,79905.0,1680348.0,55310.0,2.0,7141.0,63.89,1.04,3148.0,27573.0,18946.285714285714,451.2857142857143,1.0,195.57312019819207,4.6583988320823435,4322.303983012107,117.831389261646,10.530429268724285,4.642177753528085,40.66034536150885,4.322303983012107,0.11783138926164599,2.4779142642266234,0.08156253225782667,2.949287009865365e-06,27.9390171711703,0.6654855474403348,67813000.0,18946.285714285714,250959.85714285716,2817406.285714286,2566446.4285714286,64995593.714285724,0.07142857142857142,1968.857142857145,240533.3035472893,True,0.08271021488955058,0.07997068307192677,0.07997068307192677,1.1579430084537081,1.1098342990540888,1.1195895630069748,1.0730743126532676
2021-02-01,France,67813000,0.0,2931084.0,0.0,79905.0,1733508.0,78397.0,2.0,76247.0,63.89,1.03,3218.0,27874.0,18946.285714285714,451.2857142857143,1.0,0.0,0.0,4322.303983012107,117.831389261646,112.43714332060223,4.745402798873372,41.10421305649359,4.322303983012107,0.11783138926164599,2.5563063129488444,0.11560762685620751,2.949287009865365e-06,27.9390171711703,0.6654855474403348,67813000.0,18946.285714285714,252928.7142857143,2836352.571428572,2583423.8571428577,64976647.428571425,0.07142857142857142,1968.857142857145,242349.69537853706,True,0.08267059649593178,0.08046385754417454,0.08046385754417454,1.157388350943045,1.108979322801851,1.1264940056184436,1.0793771671135146
2021-02-02,France,67813000,0.0,2931084.0,0.0,79905.0,1805847.0,116624.0,2.0,110566.0,63.89,1.03,3270.0,28029.0,18946.285714285714,451.2857142857143,1.0,0.0,0.0,4322.303983012107,117.831389261646,163.04543376638696,4.822084261129872,41.33278279975816,4.322303983012107,0.11783138926164599,2.66298054945217,0.17197882411926915,2.949287009865365e-06,27.9390171711703,0.6654855474403348,67813000.0,18946.285714285714,254897.57142857145,2855298.8571428577,2600401.2857142864,64957701.14285715,0.07142857142857142,1968.857142857145,244164.9870511145,True,0.08263193987919554,0.08095145183885256,0.08095145183885256,1.1568471583087376,1.108137554412613,1.133320325743936,1.085601330405676
2021-02-03,France,67813000,0.0,2931084.0,0.0,79905.0,1878176.0,156945.0,2.0,112650.0,63.89,1.02,3267.0,27953.0,18946.285714285714,451.2857142857143,1.0,0.0,0.0,4322.303983012107,117.831389261646,166.11859083066668,4.817660330615074,41.22070989338327,4.322303983012107,0.11783138926164599,2.769640039520446,0.23143792488165985,2.949287009865365e-06,27.9390171711703,0.6654855474403348,67813000.0,18946.285714285714,256866.42857142858,2874245.1428571437,2617378.714285715,64938754.85714285,0.07142857142857142,1968.8571428571304,245979.17856502137,True,0.08259422322732518,0.08143357107014951,0.08143357107014951,1.1563191251825526,1.1073086901752711,1.1400699949820932,1.0917482772348404
2021-02-04,France,67813000,0.0,2931084.0,0.0,79905.0,1960276.0,212117.0,2.0,137272.0,63.89,1.02,3240.0,27766.0,18946.285714285714,451.2857142857143,1.0,0.0,0.0,4322.303983012107,117.831389261646,202.4272632091192,4.777844955981891,40.94495155796086,4.322303983012107,0.11783138926164599,2.8907082712754195,0.3127969563358058,2.949287009865365e-06,27.9390171711703,0.6654855474403348,67813000.0,18946.285714285714,258835.2857142857,2893191.4285714296,2634356.1428571437,64919808.571428575,0.07142857142857142,1968.8571428571304,247792.2699202579,True,0.08255742539231745,0.0819103177052746,0.0819103177052746,1.1558039554924444,1.1064924356195633,1.1467444478738444,1.0978194451848249
2021-02-05,France,67813000,0.0,2931084.0,0.0,79905.0,2028528.0,260379.0,2.0,116514.0,63.89,1.04,3235.0,27572.0,18946.285714285714,451.2857142857143,1.0,0.0,0.0,4322.303983012107,117.831389261646,171.81661333372656,4.770471738457228,40.658870718003925,4.322303983012107,0.11783138926164599,2.9913556397740844,0.38396620117086694,2.949287009865365e-06,27.9390171711703,0.6654855474403348,67813000.0,18946.285714285714,260804.14285714284,2912137.7142857155,2651333.5714285728,64900862.285714276,0.07142857142857142,1968.857142857145,249604.2611168239,True,0.08252152586511907,0.0823817916489048,0.0823817916489048,1.155301362111667,1.1056885051672602,1.1533450830846672,1.10381623590143
2021-02-06,France,67813000,0.0,2931084.0,0.0,79905.0,2051476.0,271813.0,2.0,34382.0,63.89,1.04,3215.0,27327.0,18946.285714285714,451.2857142857143,1.0,0.0,0.0,4322.303983012107,117.831389261646,50.70119298659549,4.7409788683585745,40.29758305929541,4.322303983012107,0.11783138926164599,3.02519575892528,0.4008272750062672,2.949287009865365e-06,27.9390171711703,0.6654855474403348,67813000.0,18946.285714285714,262773.0,2931084.0000000014,2668311.0000000014,64881916.0,0.07142857142857142,863.1428571428696,251415.1521547196,True,0.07808854275044266,0.08196778121426888,0.08196778121426888,1.0932395985061973,1.0459864597960984,1.1475489369997645,1.0979483835888104
2021-02-07,France,67813000,128451.0,3059535.0,3069.0,82974.0,2056671.0,277901.0,2.0,11283.0,63.89,1.03,3262.0,27652.0,18350.14285714286,438.42857142857144,1.0,189.419432852108,4.525680916638403,4511.723415864215,122.3570701782844,16.638402666155457,4.81028711309041,40.77684219839854,4.511723415864215,0.12235707017828441,3.032856531933405,0.40980490466429736,2.949287009865365e-06,27.059918978872574,0.6465258452340575,67813000.0,18350.14285714286,262530.4285714286,2949434.142857144,2686903.7142857155,64863565.85714285,0.07142857142857142,-242.57142857142026,251112.02487940062,True,0.07371053636203118,0.0806821128531947,0.0806821128531947,1.0319475090684365,0.9870643566215187,1.1295495799447257,1.080421358259519
2021-02-08,France,67813000,0.0,3059535.0,0.0,82974.0,2103528.0,326731.0,2.0,95687.0,60.19,1.02,3353.0,27995.0,18350.14285714286,438.42857142857144,1.0,0.0,0.0,4511.723415864215,122.3570701782844,141.1042130564936,4.944479672039285,41.28264492059045,4.511723415864215,0.12235707017828441,3.101953902644036,0.4818117470101603,2.949287009865365e-06,27.059918978872574,0.6465258452340575,67813000.0,18350.14285714286,262287.85714285716,2967784.285714287,2705496.4285714296,64845215.71428572,0.07142857142857142,-242.5714285714348,250809.0288833458,True,0.07373050161924213,0.07940495644223902,0.07940495644223902,1.03222702266939,0.9870523933627989,1.1116693901913464,1.063018026188582
2021-02-09,France,67813000,0.0,3059535.0,0.0,82974.0,2169579.0,405244.0,2.0,144564.0,60.19,1.01,3332.0,27634.0,18350.14285714286,438.42857142857144,1.0,0.0,0.0,4511.723415864215,122.3570701782844,213.1803636470883,4.913512158435698,40.75029861530975,4.511723415864215,0.12235707017828441,3.1993555807883447,0.59759043251294,2.949287009865365e-06,27.059918978872574,0.6465258452340575,67813000.0,18350.14285714286,262045.2857142857,2986134.4285714296,2724089.1428571437,64826865.571428575,0.07142857142857142,-242.5714285714348,250506.16416655495,True,0.07375047652443524,0.07813617596298757,0.07813617596298757,1.0325066713420934,0.9870404079556585,1.093906463481826,1.0457364702321557
2021-02-10,France,67813000,0.0,3059535.0,0.0,82974.0,2240628.0,488816.0,2.0,154621.0,60.19,1.01,3309.0,27417.0,18350.14285714286,438.42857142857144,1.0,0.0,0.0,4511.723415864215,122.3570701782844,228.01085337619628,4.879595357822247,40.43030097473935,4.511723415864215,0.12235707017828441,3.3041275271703063,0.7208293395071741,2.949287009865365e-06,27.059918978872574,0.6465258452340575,67813000.0,18350.14285714286,261802.7142857143,3004484.5714285723,2742681.857142858,64808515.428571425,0.07142857142857142,-242.5714285714348,250203.43072902824,True,0.07377046108120434,0.07687563851354173,0.07687563851354173,1.0327864551368608,0.9870284003385316,1.0762589391895843,1.0285748170056788
2021-02-11,France,67813000,0.0,3059535.0,0.0,82974.0,2327937.0,594602.0,2.0,193095.0,60.19,1.0,3327.0,26963.0,18350.14285714286,438.42857142857144,1.0,0.0,0.0,4511.723415864215,122.3570701782844,284.7462875849763,4.906138940911035,39.76081282349992,4.511723415864215,0.12235707017828441,3.432877176942474,0.8768259773199829,2.949287009865365e-06,27.059918978872574,0.6465258452340575,67813000.0,18350.14285714286,261560.14285714284,3022834.714285715,2761274.5714285723,64790165.285714276,0.07142857142857142,-242.5714285714348,249900.82857076553,True,0.07379045529313048,0.07562321421365788,0.07562321421365788,1.0330663741038268,0.9870163704496259,1.0587249989912104,1.0115312355559878
2021-02-12,France,67813000,0.0,3059535.0,0.0,82974.0,2407295.0,670706.0,2.0,155462.0,60.19,1.0,3298.0,26424.0,18350.14285714286,438.42857142857144,1.0,0.0,0.0,4511.723415864215,122.3570701782844,229.25102856384467,4.863374279267987,38.9659799743412,4.511723415864215,0.12235707017828441,3.549901936206922,0.9890522466193797,2.949287009865365e-06,27.059918978872574,0.6465258452340575,67813000.0,18350.14285714286,261317.57142857142,3041184.8571428577,2779867.2857142864,64771815.14285715,0.07142857142857142,-242.5714285714057,249598.357691767,True,0.0738104591637816,0.0743787761134668,0.0743787761134668,1.0333464282929423,0.9870043182269204,1.0413028655885352,0.9946039360834653
2021-02-13,France,67813000,0.0,3059535.0,0.0,82974.0,2429686.0,690237.0,2.0,41922.0,60.19,1.01,3294.0,26196.0,18350.14285714286,438.42857142857144,1.0,0.0,0.0,4511.723415864215,122.3570701782844,61.82000501378791,4.857475705248256,38.62976125521655,4.511723415864215,0.12235707017828441,3.5829206789258694,1.01785350891422,2.949287009865365e-06,27.059918978872574,0.6465258452340575,67813000.0,18350.14285714286,261075.00000000003,3059535.0000000005,2798460.0000000005,64753465.0,0.07142857142857142,-1706.142857142855,249296.01809203252,True,0.06795965518517401,0.07293179217557129,0.07293179217557129,0.9514351725924362,0.9085090491238151,1.0210450904579982,0.9749783600252727
2021-02-14,France,67813000,110436.0,3169971.0,2892.0,85866.0,2434766.0,697562.0,2.0,12405.0,60.19,1.01,3299.0,26401.0,15776.57142857143,413.14285714285717,1.0,162.85373011074574,4.2646690162653185,4674.57714597496,126.62173919454972,18.292952678689925,4.86484892277292,38.932063173727755,4.67457714597496,0.12662173919454972,3.5904118679309276,1.028655272587852,2.949287009865365e-06,23.26481858724939,0.6092384308950455,67813000.0,15776.57142857143,257905.2857142857,3075311.571428572,2817406.285714286,64737688.42857143,0.07142857142857142,-3169.7142857143044,246209.31135111445,True,0.061947664582774266,0.07125138192139173,0.07125138192139173,0.8672673041588398,0.8279368339539921,0.9975193468994843,0.9522819618812157
2021-02-15,France,67813000,0.0,3169971.0,0.0,85866.0,2472898.0,774362.0,2.0,114932.0,60.19,1.02,3371.0,26478.0,15776.57142857143,413.14285714285717,1.0,0.0,0.0,4674.57714597496,126.62173919454972,169.48372730892308,4.971023255128072,39.04561072360757,4.67457714597496,0.12662173919454972,3.6466429740610207,1.1419078937666818,2.949287009865365e-06,23.26481858724939,0.6092384308950455,67813000.0,15776.57142857143,254735.57142857142,3091088.142857143,2836352.571428572,64721911.85714286,0.07142857142857142,-3169.7142857142753,243124.07946675294,True,0.061802531885880724,0.06954738624519723,0.06954738624519723,0.8652354464023302,0.8257958252507229,0.9736634074327613,0.9292813654371367
2021-02-16,France,67813000,0.0,3169971.0,0.0,85866.0,2523318.0,874039.0,2.0,150097.0,60.19,1.02,3338.0,26195.0,15776.57142857143,413.14285714285717,1.0,0.0,0.0,4674.57714597496,126.62173919454972,221.33956615988086,4.922360019465295,38.628286611711616,4.67457714597496,0.12662173919454972,3.7209944995797266,1.288895934407857,2.949287009865365e-06,23.26481858724939,0.6092384308950455,67813000.0,15776.57142857143,251565.85714285716,3106864.7142857146,2855298.8571428573,64706135.28571429,0.07142857142857142,-3169.7142857142753,240040.32243894815,True,0.06165328957999605,0.06781921668170592,0.06781921668170592,0.8631460541199447,0.8236008633922053,0.9494690335438829,0.9059689400865157
2021-02-17,France,67813000,0.0,3169971.0,0.0,85866.0,2573879.0,980992.0,22.0,157534.0,60.19,1.03,3340.0,25929.0,15776.57142857143,413.14285714285717,1.0,0.0,0.0,4674.57714597496,126.62173919454972,232.3064899060652,4.925309306475159,38.236031439399525,4.67457714597496,0.12662173919454972,3.795553949832628,1.4466134811909221,3.244215710851902e-05,23.26481858724939,0.6092384308950455,67813000.0,15776.57142857143,248396.14285714287,3122641.285714286,2874245.142857143,64690358.71428571,0.07142857142857142,-3169.71428571429,236958.04026769983,True,0.06149978000525026,0.06606626224228392,0.06606626224228392,0.8609969200735037,0.8213498829346901,0.9249276713919748,0.882336762082725
2021-02-18,France,67813000,0.0,3169971.0,0.0,85866.0,2643693.0,1104790.0,22.0,193612.0,60.19,1.04,3384.0,25717.0,15776.57142857143,413.14285714285717,1.0,0.0,0.0,4674.57714597496,126.62173919454972,285.50867827702655,4.990193620692198,37.92340701635379,4.67457714597496,0.12662173919454972,3.8985047114859985,1.6291713978145783,3.244215710851902e-05,23.26481858724939,0.6092384308950455,67813000.0,15776.57142857143,245226.42857142858,3138417.8571428573,2893191.4285714286,64674582.14285714,0.07142857142857142,-3169.7142857142753,233877.23295300824,True,0.061341837350008505,0.06428788825040935,0.06428788825040935,0.8587857229001191,0.8190407116455062,0.9000304355057309,0.8583765993568621
2021-02-19,France,67813000,0.0,3169971.0,0.0,85866.0,2708786.0,1197127.0,23.0,157431.0,60.19,1.04,3380.0,25506.0,15776.57142857143,413.14285714285717,1.0,0.0,0.0,4674.57714597496,126.62173919454972,232.15460162505715,4.984295046672467,37.612257236813,4.67457714597496,0.12662173919454972,3.9944936811525813,1.7653355551295473,3.39168006134517e-05,23.26481858724939,0.6092384308950455,67813000.0,15776.57142857143,242056.71428571432,3154194.4285714286,2912137.7142857146,64658805.57142857,0.07142857142857142,-3169.7142857142753,230797.90049487323,True,0.06117928711713662,0.06248343510088863,0.06248343510088863,0.8565100196399127,0.8166710635110905,0.8747680914124408,0.8340798953405197
2021-02-20,France,67813000,0.0,3169971.0,0.0,85866.0,2727388.0,1225670.0,23.0,47145.0,60.19,1.05,3369.0,25269.0,15776.57142857143,413.14285714285717,1.0,0.0,0.0,4674.57714597496,126.62173919454972,69.52206804005131,4.968073968118207,37.26276672614396,4.67457714597496,0.12662173919454972,4.021924999631339,1.8074263046908412,3.39168006134517e-05,23.26481858724939,0.6092384308950455,67813000.0,15776.57142857143,238887.00000000003,3169971.0,2931084.0,64643029.0,0.07142857142857142,-2363.4285714285797,227720.04289329483,True,0.06455263394762606,0.06199671778123893,0.06199671778123893,0.9037368752667648,0.8614909978357964,0.8679540489373451,0.8273808673281556
2021-02-21,France,67813000,117551.0,3287522.0,2516.0,88382.0,2730723.0,1231708.0,23.0,9373.0,60.19,1.05,3392.0,25464.0,16793.0,359.42857142857144,1.0,173.34581864834178,3.710203058410629,4847.9229646233025,130.33194225296035,13.821833571734032,5.001990768731659,37.55032220960583,4.847922964623303,0.13033194225296033,4.026842935720289,1.8163302021736243,3.39168006134517e-05,24.763688378334535,0.5300290083443756,67813000.0,16793.0,237329.85714285716,3186764.0,2949434.1428571427,64626236.00000001,0.07142857142857142,-1557.1428571428696,226176.91825403055,True,0.0680661400586751,0.06287078570636762,0.06287078570636762,0.9529259608214515,0.9081447220234157,0.8801909998891466,0.8388278248110534
2021-02-22,France,67813000,0.0,3287522.0,0.0,88382.0,2768235.0,1304864.0,25.0,110670.0,60.19,1.06,3407.0,25831.0,16793.0,359.42857142857144,1.0,0.0,0.0,4847.9229646233025,130.33194225296035,163.19879669089997,5.024110421305649,38.09151637591612,4.847922964623303,0.13033194225296033,4.082159762877325,1.9242092224204799,3.686608762331706e-05,24.763688378334535,0.5300290083443756,67813000.0,16793.0,235772.7142857143,3203557.0,2967784.285714286,64609443.0,0.07142857142857142,-1557.142857142855,224634.56482677572,True,0.06803835072268752,0.0637616169687686,0.0637616169687686,0.9525369101176253,0.9075380708660704,0.8926626375627604,0.8504923215289226
2021-02-23,France,67813000,0.0,3287522.0,0.0,88382.0,2822037.0,1390192.0,26.0,139131.0,60.19,1.06,3435.0,25660.0,16793.0,359.42857142857144,1.0,0.0,0.0,4847.9229646233025,130.33194225296035,205.16862548478906,5.065400439443764,37.83935233657263,4.847922964623303,0.13033194225296033,4.161498532729713,2.0500376034093755,3.834073112824975e-05,24.763688378334535,0.5300290083443756,67813000.0,16793.0,234215.57142857145,3220350.0,2986134.4285714286,64592650.00000001,0.07142857142857142,-1557.142857142855,223092.9826115305,True,0.06800994203724607,0.06466971017694716,0.06466971017694716,0.9521391885214451,0.9069233532722298,0.9053759424772603,0.8623808321539205
2021-02-24,France,67813000,0.0,3287522.0,0.0,88382.0,2882076.0,1473151.0,27.0,142999.0,60.19,1.06,3436.0,25614.0,16793.0,359.42857142857144,1.0,0.0,0.0,4847.9229646233025,130.33194225296035,210.87254656186866,5.066875082948697,37.77151873534573,4.847922964623303,0.13033194225296033,4.2500346541223655,2.172372553935086,3.981537463318243e-05,24.763688378334535,0.5300290083443756,67813000.0,16793.0,232658.42857142858,3237143.0,3004484.5714285714,64575856.99999999,0.07142857142857142,-1557.142857142855,221552.17160829465,True,0.0679809013705318,0.06559558465770167,0.06559558465770167,0.9517326191874452,0.9063004072800778,0.9183381852078234,0.8745001006535608
2021-02-25,France,67813000,0.0,3287522.0,0.0,88382.0,2982690.0,1564348.0,28.0,191812.0,60.19,1.06,3430.0,25317.0,16793.0,359.42857142857144,1.0,0.0,0.0,4847.9229646233025,130.33194225296035,282.8543199681477,5.058027221919101,37.33354961438072,4.847922964623303,0.13033194225296033,4.398404435727663,2.306855617654432,4.129001813811511e-05,24.763688378334535,0.5300290083443756,67813000.0,16793.0,231101.28571428574,3253936.0,3022834.714285714,64559064.0,0.07142857142857142,-1557.142857142855,220012.1318170684,True,0.0679512157500711,0.06653978157199633,0.06653978157199633,0.9513170205009954,0.9056690665626513,0.9315569420079487,0.8868571548041739
2021-02-26,France,67813000,0.0,3287522.0,0.0,88382.0,3096182.0,1635099.0,29.0,184244.0,70.37,1.06,3445.0,25130.0,16793.0,359.42857142857144,1.0,0.0,0.0,4847.9229646233025,130.33194225296035,271.6942179228172,5.080146874493091,37.05779127895831,4.847922964623303,0.13033194225296033,4.565764676389483,2.411188120271924,4.276466164304779e-05,24.763688378334535,0.5300290083443756,67813000.0,16793.0,229544.14285714287,3270729.0,3041184.8571428573,64542270.99999999,0.07142857142857142,-1557.1428571428696,218472.86323785156,True,0.06792087185118124,0.06750286510543127,0.06750286510543127,0.9508922059165374,0.9050291602797834,0.9450401114760378,0.8994593216751454
2021-02-27,France,67813000,0.0,3287522.0,0.0,88382.0,3148313.0,1657539.0,30.0,74572.0,70.37,1.05,3453.0,24989.0,16793.0,359.42857142857144,1.0,0.0,0.0,4847.9229646233025,130.33194225296035,109.96711544984,5.0919440225325525,36.849866544762804,4.847922964623303,0.13033194225296033,4.642639316945128,2.4442791205226135,4.423930514798047e-05,24.763688378334535,0.5300290083443756,67813000.0,16793.0,227987.0,3287522.0,3059535.0,64525478.0,0.07142857142857142,454.2857142857101,216934.36587064428,True,0.07716191651512126,0.06930419118650201,0.06930419118650201,1.0802668312116976,1.0278963274221773,0.9702586766110282,0.923221283411352
2021-02-28,France,67813000,127696.0,3415218.0,2151.0,90533.0,3154522.0,1661643.0,32.0,10315.0,70.37,1.05,3492.0,25280.0,18242.285714285714,307.2857142857143,1.0,188.30607700588382,3.1719581791102,5036.229041629186,133.50390043207057,15.21094775338062,5.149455119224927,37.27898780469821,5.036229041629186,0.13350390043207055,4.651795378467256,2.4503310574668573,4.718859215784584e-05,26.90086814369769,0.4531368827300286,67813000.0,18242.285714285714,230452.7142857143,3305764.285714286,3075311.571428572,64507235.71428571,0.07142857142857142,2465.71428571429,219218.55044645583,True,0.08633677401129622,0.07191428175116218,0.07191428175116218,1.2087148361581472,1.1497921172549193,1.0067999445162708,0.9577202208727066
2021-03-01,France,67813000,0.0,3415218.0,0.0,90533.0,3220468.0,1715718.0,33.0,120022.0,70.37,1.05,3544.0,25430.0,18242.285714285714,307.2857142857143,1.0,0.0,0.0,5036.229041629186,133.50390043207057,176.98966274903043,5.226136581481427,37.50018433043812,5.036229041629186,0.13350390043207055,4.749042219043546,2.5300724049960923,4.866323566277852e-05,26.90086814369769,0.4531368827300286,67813000.0,18242.285714285714,232918.42857142858,3324006.571428572,3091088.142857143,64488993.428571425,0.07142857142857142,2465.7142857142753,221501.40842516982,True,0.08624209224571447,0.07451481625445174,0.07451481625445174,1.2073892914400026,1.1482063923053374,1.0432074275623244,0.9920722714037669
2021-03-02,France,67813000,0.0,3415218.0,0.0,90533.0,3321885.0,1782900.0,36.0,168602.0,60.19,1.05,3586.0,25263.0,18242.285714285714,307.2857142857143,1.0,0.0,0.0,5036.229041629186,133.50390043207057,248.62784421866013,5.2880716086885995,37.25391886511436,5.036229041629186,0.13350390043207055,4.898596139383304,2.6291419049444795,5.308716617757657e-05,26.90086814369769,0.4531368827300286,67813000.0,18242.285714285714,235384.14285714284,3342248.8571428577,3106864.714285715,64470751.142857134,0.07142857142857142,2465.71428571429,223782.93980678613,True,0.08614985290471258,0.07710623209266124,0.07710623209266124,1.2060979406659762,1.1466538891744742,1.0794872492972574,1.0262833647137106
2021-03-03,France,67813000,0.0,3415218.0,0.0,90533.0,3438452.0,1848384.0,36.0,182051.0,60.19,1.05,3637.0,25111.0,18242.285714285714,307.2857142857143,1.0,0.0,0.0,5036.229041629186,133.50390043207057,268.46032471649977,5.363278427440166,37.02977305236459,5.036229041629186,0.13350390043207055,5.0704909088227925,2.7257074602214915,5.308716617757657e-05,26.90086814369769,0.4531368827300286,67813000.0,18242.285714285714,237849.85714285716,3360491.1428571437,3122641.2857142864,64452508.857142866,0.07142857142857142,2465.7142857143044,226063.144591305,True,0.08605998041428058,0.07968895767033965,0.07968895767033965,1.2048397257999282,1.145133574662048,1.1156454073847553,1.0603593042764174
2021-03-04,France,67813000,0.0,3415218.0,0.0,90533.0,3602116.0,1921033.0,39.0,236316.0,60.19,1.05,3633.0,24891.0,18242.285714285714,307.2857142857143,1.0,0.0,0.0,5036.229041629186,133.50390043207057,348.4818545116718,5.3573798534204355,36.7053514812794,5.036229041629186,0.13350390043207055,5.311836963414095,2.832838836211346,5.751109669237462e-05,26.90086814369769,0.4531368827300286,67813000.0,18242.285714285714,240315.57142857145,3378733.4285714296,3138417.857142858,64434266.571428575,0.07142857142857142,2465.7142857142753,228342.02277872618,True,0.08597240230249423,0.08226341289211436,0.08226341289211436,1.2036136322349194,1.1436444579716307,1.151687780489601,1.0943057740422024
2021-03-05,France,67813000,0.0,3415218.0,0.0,90533.0,3803078.0,1983735.0,42.0,263667.0,70.37,1.06,3680.0,24765.0,18242.285714285714,307.2857142857143,1.0,0.0,0.0,5036.229041629186,133.50390043207057,388.8148290150856,5.426688098152272,36.519546399657884,5.036229041629186,0.13350390043207055,5.608184271452377,2.925301933257635,6.193502720717267e-05,26.90086814369769,0.4531368827300286,67813000.0,18242.285714285714,242781.2857142857,3396975.7142857155,3154194.4285714296,64416024.28571428,0.07142857142857142,2465.7142857142753,230619.5743690497,True,0.08588704904199047,0.08483000963365854,0.08483000963365854,1.2024186865878668,1.1421855885573664,1.1876201348712196,1.1281283448611292
2021-03-06,France,67813000,0.0,3415218.0,0.0,90533.0,4011073.0,2001213.0,45.0,225476.0,70.37,1.06,3689.0,24625.0,18242.285714285714,307.2857142857143,1.0,0.0,0.0,5036.229041629186,133.50390043207057,332.49671891820157,5.439959889696666,36.31309630896731,5.036229041629186,0.13350390043207055,5.914902747260849,2.9510757524368483,6.63589577219707e-05,26.90086814369769,0.4531368827300286,67813000.0,18242.285714285714,245247.0,3415218.0000000014,3169971.0000000014,64397782.0,0.07142857142857142,1712.0,232895.79936227566,True,0.08256758133808428,0.0856022474655104,0.0856022474655104,1.15594613873318,1.0977300435887085,1.1984314645171457,1.1380757110571114
